Slot,,IDs,resources.dcb (File Name),Clean Name,Type
0056,,A9FD9674BBA14E4C,HuldraRunicBonus2,,
0470,,AA09C5C51BC64FE2,CAL_740_Lore_01,,
04A1,,AA1743B18F2C4205,SerpentHistory_Lore,,
05EF,,AA6BEC52CB352CB7,KratosArmorChest_NifTankSet_Tier06_Reinforce2_NGP,,
0298,,AA96A3BD20D5C1E5,SonArmorDefense02,Death's Vow Tunic,
01F8,,AA99F2059545C5BB,KratosArmorWrist_DamageSet_Tier04_Reinforce1,,
0673,,AB20AE0875E69B56,WeaponComponent_Axe_QueenValkyrie01_Reinforce1_NGP,,
00D5,,AB2C8E354E4FC999,ShipTongue,,
0486,,AB2CC3EB3D9479D1,Jot_Lore_02,,
013D,,AB4E4B1F222294C1,TalismanTutorial,,
0283,,AB8C02EC028000A9,KratosArmorLegs_NifSpeedSet_Tier06_Reinforce2,,
0016,,ABB9D040F075775A,GolemLoot_Tracker1,,
05B4,,AC12E29A7F34F1DB,KratosArmorWrist_HuldraBrokSet_Tier06_NGP,,
03EC,,AC25DADA745DCF10,Axe_Tier01_Bare_Node01_SubNode01,,
04FB,,AC48A721F6B817E2,Bestiary_Unlock_Draugr_Body_Tip_02,,
0551,,AC6911ECC755EDC1,Bestiary_Unlock_Gunnr,,
0457,,ACD3810D4C85C0BC,Tryptich_Thamur_PostBoat,,
0446,,AD151DF6D36255DE,Tryptich_Skadi,,
04C4,,AD2EC70A9471671F,Bestiary_Unlock_Hel_Walker_Armor,,
041C,,AD3F3100F114D08F,Blades_Tier02_Melee_Delay_Light_Upgrade_01,,
0615,,ADD1C8AEA929AB99,KratosArmorChest_Bonus02_Reinforce2,,
0205,,ADDC8DD78159E2E9,KratosArmorLegs_SpeedSet_Tier05,Mythic War Belt of Clarity,
003A,,ADF716BD0CC5466C,MaxHealth_Tracker5,,
0557,,AE0220EAD0732E09,Bestiary_Unlock_Kara,,
047A,,AE14A3B61AE92587,PP_180_Lore_01,,
0163,,AE420B0D687C1EF7,UB03_Reveal,,
0466,,AE561B937A1722F1,ALF_690_Lore_01,,
040C,,AE6C804B36AC91F0,Axe_Tier01_Throw_Node01_SubNode05,,
0490,,AE9554FB741B25DA,HTTK_LastWords_Lore,,
002B,,AE9E85E029A5431F,TravelerLoot_Tracker10,,
0424,,AED06C66053BBA58,Blades_Tier02_Melee_Delay_HeavyBomb,,
0225,,AF3836570BC55503,KratosArmorWrist_TyrSet_Tier06_Reinforce1,,
038E,,AF6DBB961CF0DA5C,RuneCreator_Unique_QuestBrok,,
0021,,AFA0EF8BFE1E82F5,EnhancedGolemLoot_Tracker6,,
0453,,B03AD82D4459D985,Tryptich_Starkadr_PostBoat,,
0553,,B129700F379B9D92,Bestiary_Unlock_Eir,,
0309,,B130684A971E5CB9,Perk_Offense_OnMeleeDamage_Shield_Reinforce2,,
04F1,,B13E6BF0441BE2E0,Bestiary_Unlock_Draugr_2H_Tip_02,,
00E6,,B143AE16FF06D125,AlfheimCurvy,,
0221,,B17668242FAD6B41,KratosArmorChest_TyrSet_Tier06,Týr's Lost Unity Cuirass,
067B,,B19A13C4B34FA37F,WeaponComponent_Blades_OnDamage_ProcBomb_NGP,,
0483,,B1B5095E60A9B5E8,RIV_200_Lore_01,,
0302,,B1DFE124C69AF353,KratosArmorTrinket_Bonus01,,
044B,,B20E946A63D709E9,Tryptich_Ymir_PostBoat,Lore: Shine Entry,
021E,,B220C7BE393EC8DD,KratosArmorChest_DamageSet_Tier06_Reinforce1,,
055F,,B229CDC223CB6A09,Bestiary_Unlock_Ancient_Ice,,
0164,,B2540DD155D8ECB9,UB04_Reveal,,
0465,,B260742C4A1930DA,RIV_420_Lore_01,,
00DE,,B2667E7CE013C0A3,DisplayShipTongue,,
0347,,B2EFA4E6239BDCBC,WeaponComponent_Blades_OnKill_RunicBuff_Reinforce1,,
01AF,,B30312DD404CB1AD,KratosArmorChest_TankSet_Tier02_Reinforce1,Viken Tunic Lv2,
01AD,,B3718B8C9BE22666,KratosArmorWrist_TankSet_Tier02,Viken Bracers,
0202,,B3ADDB5CEC53CE42,KratosArmorLegs_TankSet_Tier05_Reinforce1,,
0406,,B3BD6BC891E98B69,Axe_Tier02_AxeDelayComboUpgrade_Heavy,,
0528,,B414699F31E8DD65,Bestiary_Unlock_Revenant_Poison_Tip_01,,
0046,,B4383CC54231D753,MaxRage_Tracker6,,
0280,,B48802EC028000A9,KratosArmorLegs_NifSpeedSet_Tier06_Reinforce1,,
0294,,B4A811E503C2C67D,SonArmorOffense01,,
00FA,,B4C47FA8D28D9244,DisplayCupPintGlass,,
0230,,B50188023A4B7596,KratosArmorChest_ElementalSet_Tier06_Reinforce2,,
010E,,B506DDA59AB77108,DisplayBroochRay,,
047E,,B5934F0B06608503,ALF_100_Lore_01,,
04A9,,B5ACD7E1C39C47FE,SeriouslyWhatTheHel_Lore,,
01C1,,B5E5AEEA9BC24073,KratosArmorChest_DamageSet_Tier02_Reinforce1,Wolfskin Shoulder Guard Lv2,
0271,,B6106703D9F0F062,KratosArmorLegs_MspDamageSet_Tier06_Reinforce2,,
0658,,B6C54599819B7351,Perk_Offense_OnMeleeDamage_ProcFrost_Reinforce1_NGP,,
0626,,B6D9B31518ED4907,KratosArmorTrinket_Parry_Reinforce1_NGP,,
05BA,,B6E4014894C0121F,KratosArmorWrist_HuldraBrokSet_Tier06_Reinforce2_NGP,,
029F,,B6F612D4CA585869,ReinforcementBow_Tier02,,
0067,,B6FAB898659F86BB,BladesReinforcement_Tracker2,,
055E,,B73F1C2436C2E2CE,Bestiary_Unlock_Ancient_Frost,,
00B4,,B797A286A59E9339,DisplayLostToyThor,,
062A,,B7AB0C2C27078684,Perk_Utility_JustEvade_Slowdown_Reinforce1_NGP,,
002A,,B7D4B9DBD9F07B2F,TravelerLoot_Tracker9,,
052A,,B7E9D83BE42CF265,Bestiary_Unlock_Revenant_Spawner_Tip_01,,
02C8,,B8007FC9926BA295,KratosArmorTrinket_LowHealth_Shield,,
0452,,B83046B03FEE8E26,Tryptich_Starkadr,,
04BC,,B839B30E639F1546,XP_Tutorial,,
02C7,,B84D4FD805C9EFB2,KratosArmorTrinket_LowHealth_Offense_Reinforce3,,
0057,,B8F99674BBA14E4C,HuldraRunicBonus3,,
0284,,B9016EB9AAC6D6A2,KratosArmorChest_NifDamageSet_Tier06,Ivaldi's Pauldron of Deadly Mist,
045F,,B910A3B61AE92587,PP_180_Lore_02,,
056F,,B923FB0C6BE691C6,Bestiary_Unlock_Gullveig,,
0428,,B92F7504C2820311,SonPerk_LockDownTarget,,
040B,,B968804B36AC91F0,Axe_Tier01_Throw_Node01_SubNode04,,
0340,,B97EBD15ECBD9EBF,WeaponComponent_Blades_OnLaunch_Shield,,
0335,,B9912A556AE01498,WeaponComponent_Blades_Muspelheim01_Reinforce1,,
0299,,B992A3BD20D5C1E5,SonArmorDefense03,,
01FB,,B99DF2059545C5BB,KratosArmorWrist_DamageSet_Tier04_Reinforce2,,
01D6,,B99EDC49BD8436AA,KratosArmorChest_SpeedSet_Tier03_Reinforce2,Plated Pauldon of Focus Lv3,
0422,,B9E44F8FC7AE1B38,Blades_Blade_Toss_Upgrade,,
00DB,,B9EB6E7B1E7BEF71,DisplayShipDragon,,
0113,,BA378824243EE010,MuspBladeRecipes,,
0552,,BA43ED24D28E1231,Bestiary_Unlock_Geirdriful,,
020E,,BA5440DE0C5DEDA0,KratosArmorLegs_DamageSet_Tier05_Reinforce1,,
0576,,BA60A35466B1FC58,EPIC_RUNE_DEFENSIVE,,
00E5,,BAA387FCCCE712FD,AlfheimMedallion,,
0017,,BABDD040F075775A,GolemLoot_Tracker2,,
04D5,,BAC76C741646A642,Bestiary_Unlock_Hel_Fanatic_Archer_Tip_02,,
05CC,,BACBB0AF881D9A01,KratosArmorWrist_ValkyrieSet_Tier06_Reinforce2_NGP,,
05D6,,BAD5C8DEDDFD432D,KratosArmorLegs_MspTankSet_Tier06_Reinforce2_NGP,,
01ED,,BAD88DD78159E2E9,KratosArmorLegs_SpeedSet_Tier04,Runeweaver War Belt,
0594,,BB2C12B13222E4A4,FORDGN_GOLEM_REWARD,,
0649,,BC5839C4C3A85E3F,KratosArmorTrinket_Valkyrie_Reinforce2_NGP,,
00E2,,BC5968CFC3940BEF,DisplayShipHook4,,
044F,,BCB2B5221E61A1EC,Tryptich_Groa_PostBoat,,
003B,,BCF316BD0CC5466C,MaxHealth_Tracker6,,
03ED,,BD21DADA745DCF10,Axe_Tier01_Bare_Node01_SubNode02,,
04A3,,BD4CFFBA0414C246,GiantsGone_Lore,,
03A5,,BD9C991B634B0F95,RuneCreator_Unique_T4ShopRunic,,
015A,,BDA7C3018A1FC2F8,Dummy_RageMeterResource,,
0215,,BDD4860B783953B8,KratosArmorChest_SpeedSet_Tier06,Pauldrons of the World Serpent,
02B4,,BDD5C3953B5F13A3,Perk_Defense_OnLowHealth_RunicBuff,,
061B,,BE2A53E560E0E173,KratosArmorChest_Bonus03_Reinforce1,,
041D,,BE3B3100F114D08F,Blades_Tier02_Melee_Delay_Light_Upgrade_02,,
0228,,BE3C36570BC55503,KratosArmorWrist_TyrSet_Tier06_Reinforce2,,
05D4,,BE52EA550FF5D2DA,KratosArmorChest_MspTankSet_Tier06_Reinforce2_NGP,,
00C1,,BE602826240B959B,NorseMaskTiki,,
02E9,,BEE5B49AEDCBD297,Perk_Utility_Focus_Mode_Reinforce3,,
0137,,BEFED3CC49EB95AD,ArmorUpgradeTutorial,,
044A,,BF23669CFFF44BAD,Tryptich_Ymir,,
04A5,,BF2A13CE929AF17B,NothingIsWritten_Lore,,
04FA,,BF4CA721F6B817E2,Bestiary_Unlock_Draugr_Body_Tip_01,,
0117,,BF717A0CBE634AD9,NiflheimCipherPiece,,
063F,,BFAABA2562C90712,Perk_Talisman_Muspelheim_Reinforce1_NGP,,
01E4,,C00051A0EC0D5A2E,KratosArmorLegs_TankSet_Tier04,Plated Volunder Waist Guard,
03B5,,C034077EB01AE715,RuneCreator_Unique_WeaponSpecial03_NGP,,
0147,,C0615E6822CC72D6,TyrAmuletUnlock,,
05C3,,C068AD4338EC7E4C,KratosArmorWrist_HuldraSindriSet_Tier06_Reinforce2_NGP,,
0232,,C0A65B56297A2071,KratosArmorLegs_ElementalSet_Tier06_Reinforce2,,
0546,,C0C6B634A74EA743,Bestiary_Unlock_Wolf_Rabid,,
01D0,,C0C8860B783953B8,KratosArmorChest_SpeedSet_Tier03,Plated Pauldon of Focus,
0354,,C0D88451263669D4,WeaponComponent_Blades_OnHeadshot_CooldownBurst_Reinforce2,,
04AA,,C0E4ED2A62F69ACB,MjolnirLore_Lore,,
02E3,,C156191084DAB7A1,Perk_Defense_OnBlock_ActiveAbsorb_Reinforce1,,
0331,,C15757EE25823AD8,WeaponComponent_Axe_QueenValkyrie01_Reinforce2,,
00B8,,C1AF9DDF71A42E78,DisplayLostToyOrnament,,
0059,,C1C73F707A31255C,Blades_StatUpgrade_Strength,,
04C0,,C250F1BA84156D6C,WeaponMomentum_Tutorial_1,,
0622,,C2685C78BC3B8CB1,KratosArmorTrinket_HealthBurst_Reinforce1_NGP,,
03BB,,C2DE9B248579DBB3,RuneCreator_Unique_BladeWeaponSpecial04_NGP,,
00A3,,C3177C1B5D0B9134,LostToy,,
03D1,,C331ACFB1A1CB880,FrostSpecialAxeTossThrowdown,,
01D7,,C356D4751E3886D8,KratosArmorWrist_SpeedSet_Tier03_Reinforce2,Scaled Bracers of Focus Lv3,
041B,,C364A30F157B987C,Blades_Tier02_Melee_Node01_SubNode02,,
05A8,,C3B1A64EB397DE02,KratosArmorWrist_TravelerSet_Tier06_Reinforce2_NGP,,
022B,,C3BB0F4EA2814358,KratosArmorWrist_ElementalSet_Tier06,Gauntles of the Ancients,
010A,,C3E5EB0C74D8D184,BroochFancy,,
023F,,C42893AE42A27524,KratosArmorChest_HuldraBrokSet_Tier06_Reinforce1,,
0278,,C43F5898B170C90D,KratosArmorChest_NifTankSet_Tier06_Reinforce2,,
033D,,C45E5D4EFA75D958,WeaponComponent_Blades_OnKill_HealthBurst,,
05F3,,C4F3627CD63D92F5,KratosArmorWrist_NifSpeedSet_Tier06_NGP,,
042A,,C52E59704D061EEB,SonPerk_LightArrow_ExplosionRadius,,
03DD,,C561AC84AE0A4B4B,BladeSpecialShotgun,,
0295,,C5B411E503C2C67D,SonArmorOffense02,Superior Fighter Tunic,
0240,,C5BA0FED4E6A0098,KratosArmorWrist_HuldraBrokSet_Tier06_Reinforce1,,
047D,,C61B1DAA67287EC8,RIV_925_Lore_01,,
0002,,C65F861310000000,Axe,,
0149,,C67BF98BB5E2C702,ChiselUnlock,,
04B9,,C6AFBD047054F1C1,ArrowToggle_Tutorial,,
013F,,C6F6A16DB2BB5C02,ResStoneSecondTutorial,,
0449,,C708D1B8E895B1C1,Tryptich_Solargram_PostBoat,,
026E,,C70C6703D9F0F062,KratosArmorLegs_MspDamageSet_Tier06_Reinforce1,,
05F1,,C77793A2E6B544BB,KratosArmorLegs_NifTankSet_Tier06_Reinforce2_NGP,,
067D,,C796B1100C241FC7,WeaponComponent_Blades_OnDamage_ProcBomb_Reinforce2_NGP,,
0277,,C7B8CF67569F4FA2,KratosArmorLegs_NifTankSet_Tier06_Reinforce1,,
014D,,C866F1CA223BDA23,ArrowUnlockStage1,,
065F,,C8671857F95E69CB,Perk_Weapon_Muspelheim_Reinforce2_NGP,,
05B6,,C867BE6362591109,KratosArmorChest_HuldraBrokSet_Tier06_Reinforce1_NGP,,
00AD,,C8A9C7CE9AB1B001,DisplayQueenHelm,,
05C7,,C8CC3824BD4EBDF2,KratosArmorLegs_ValkyrieSet_Tier06_NGP,,
0433,,C8D5CC2F8D2CE18C,SonPerk_ShockArrow_Potency_Tier03,,
02EC,,C8DEE8F29B784E39,Perk_Talisman_Muspelheim_Reinforce1,,
045E,,C8F156450225E05B,PP_140_Lore_01,,
0473,,C929B3CF3E88F217,CAL_250_Lore_01,,
050A,,C9465E8E6948DC63,Bestiary_Unlock_DarkOne_Elite_Tip_02,,
00C7,,C977C5C1C76AEB9B,DisplayNorseMaskCurlyBeard,,
0602,,C9A334FB9886491A,KratosArmorWrist_NifDamageSet_Tier06_Reinforce2_NGP,,
0651,,CA57B34C5A6B6AD3,WeaponComponent_Axe_AllStats_Reinforce1_NGP,,
042D,,CAC6D2A1BB8FCF35,SonPerk_LightArrow_Potency_Tier03,,
05F8,,CAE7D54494109496,KratosArmorChest_NifSpeedSet_Tier06_Reinforce2_NGP,,
016F,,CAF5C9E8A417BA90,TempleMarker,,
04C3,,CB16706AF583F664,Bestiary_Unlock_Hel_Walker_Shield,,
038B,,CBBFBE53C2CC692E,RuneCreator_Rare_Tier02,,
01D2,,CBC48DD78159E2E9,KratosArmorLegs_SpeedSet_Tier03,Scaled Waist Guard of Focus,
0178,,CBE2584354CD5FD2,KratosArmorLegs_Starter_Tier00,,
05F5,,CC74462287FDF496,KratosArmorChest_NifSpeedSet_Tier06_Reinforce1_NGP,,
01FD,,CCAFE31201646AAF,KratosArmorChest_TankSet_Tier05,Mythic Pauldrons of Protection,
0257,,CCEF968B07F2F2B7,KratosArmorChest_MspTankSet_Tier06,Breastplate of Fallen Ash,
00D0,,CD730230C79021FC,DisplayNorseMaskGoat,,
001F,,CDB8EF8BFE1E82F5,EnhancedGolemLoot_Tracker4,,
04B4,,CDEF34D7E140E38B,BackAttack_Tutorial,,
019F,,CE3D140135DC646D,KratosArmorLegs_SpeedSet_Tier01_Reinforce_Reinforce1,,
047C,,CE57FB44AC42BB49,ALF_390_Lore_01,,
0652,,CE7273A7E93E66D3,WeaponComponent_Axe_AllStats_Reinforce2_NGP,,
0479,,CE7E7B5AF4C7521F,PP_300_Lore_01,,
046B,,CECCED1707E776F2,NIF_100_Lore_01,,
0581,,CEE86F8883576947,LEGENDARY_RUNE_CLEAVE,,
0004,,CEE8736146CB2923,Shield,,
0106,,CEF71EB360F42BC7,DisplayHornHandle,,
0219,,CF7A73EFDDF0FC6D,KratosArmorWrist_SpeedSet_Tier06_Reinforce1,,
00C5,,CFD1CA44869A7FBE,NorseMaskGroot,,
046D,,D02BACD7F763005F,Xpl650_LoreMarker,,
0107,,D03AC41778BCCB59,DisplayHornBigMouth,,
02E4,,D052191084DAB7A1,Perk_Defense_OnBlock_ActiveAbsorb_Reinforce2,,
00C0,,D09CF78E8898896C,NorseMaskMustache,,
048B,,D09E6BBFB011B69D,UB05_Reveal_Lore,,
01B8,,D0A9EC2AAB82ED6B,KratosArmorChest_SpeedSet_Tier02_Reinforce1,Runic Scaled Spaulders Lv2,
03F8,,D0CD0ABA638C02D1,Axe_Tier01_Momentum_Unlock_02,,
0269,,D17AE3C5BADF377B,KratosArmorChest_MspDamageSet_Tier06,Smoldering Brimstone Pauldron,
038D,,D1945FF0D79953E2,RuneCreator_Unique_Soul,,
022F,,D1A25B56297A2071,KratosArmorLegs_ElementalSet_Tier06_Reinforce1,,
0272,,D1CDC21E332EDEF6,KratosArmorChest_NifTankSet_Tier06,Ivaldi's Cuirass of Endless Mist,
02B3,,D1DA9F648EEC2EAD,Perk_Defense_OnLowHealth_OffenseBuff,,
0353,,D1DC8451263669D4,WeaponComponent_Blades_OnHeadshot_CooldownBurst_Reinforce1,,
048A,,D23886514D2BAE1C,UB04_Reveal_Lore,,
0330,,D25357EE25823AD8,WeaponComponent_Axe_QueenValkyrie01_Reinforce1,,
041A,,D260A30F157B987C,Blades_Tier02_Melee_Node01_SubNode01,,
024C,,D2A0BF50C977F8DE,KratosArmorWrist_HuldraSindriSet_Tier06_Reinforce2,,
016C,,D2AA89BD7839663C,SonHealedMarker,,
0341,,D2D3C61C80C16D7C,WeaponComponent_Blades_OnLaunch_Shield_Reinforce1,,
0507,,D2DDBC7539A10BCD,Bestiary_Unlock_DarkOne_Summoner_Tip_01,,
01FF,,D30451A0EC0D5A2E,KratosArmorLegs_TankSet_Tier05,Plated Waist Guard of Protection,
029A,,D36C3D180E1D3836,SonArmorBonus01,,
013A,,D3749FF99A6AA81D,EnchantmentTutorial,,
01EB,,D3CC860B783953B8,KratosArmorChest_SpeedSet_Tier04,Runic Wyrmskin Pauldons,
023C,,D3E92FA332CC6A5C,KratosArmorChest_HuldraBrokSet_Tier06,Brok’s Royal Dwarven Breastplate,
05DA,,D415B1FA084CEAC0,KratosArmorChest_MspSpeedSet_Tier06_Reinforce1_NGP,,
0076,,D4962E3FCAF55223,AsgardianSteel_Tracker1,,
0487,,D49F3A52867A5850,XPL_200_Lore_01,,
0463,,D4AC36D18B98E3C3,VF_250_Lore_01,,
04E9,,D4BF281791C8630E,Bestiary_Unlock_Draugr_Dual,,
0275,,D53B5898B170C90D,KratosArmorChest_NifTankSet_Tier06_Reinforce1,,
0596,,D56396AC6312AE4B,HTTK_GOLEM_REWARD,,
049F,,D596D30DBB51061F,WhatOdinWants2_Lore,,
05AE,,D5BA33779621BD7C,KratosArmorWrist_ElementalSet_Tier06_Reinforce1_NGP,,
0156,,D6833365C3296802,MaxHealthUpgrade,Maximum Health Increased,
0296,,D6B011E503C2C67D,SonArmorOffense03,Legendary Fighter Tunic,
027A,,D6BCCF67569F4FA2,KratosArmorLegs_NifTankSet_Tier06_Reinforce2,,
03C1,,D6DE9167511FEE9F,RuneCreator_Tier05_Legendary_Condition,,
0035,,D77D5B2664160CD5,EnhancedTravelerLoot_Tracker10,,
01F9,,D85566482FC7EB12,KratosArmorLegs_DamageSet_Tier04_Reinforce1,,
052C,,D872DDB9964BB982,Bestiary_Unlock_Revenant_Ice_Tip_01,,
0522,,D87D8BC60D5696BC,Bestiary_Unlock_Ogre_Basher_Tip_02,,
01B7,,D8C08DD78159E2E9,KratosArmorLegs_SpeedSet_Tier02,Runic War Belt,
0684,,D8D691E895C29078,RuneCreator_Unique_Elemental_NGP,,
0482,,D8F1E64979BF560B,RIV_100_Lore_01,,
0041,,D9243CC54231D753,MaxRage_Tracker1,,
00C4,,D95A3D0B6541889B,NorseMaskGoat,,
0597,,D95D8B95AA0F9113,ALFHEIM_BOSS_ENCHANTMENT_REWARD,,
041F,,D96AD5A423BA60E9,Blades_Tier01_Melee_Evade_Back,,
0162,,D98F71BFEB506D0F,UB02_Reveal,,
047F,,D99AB7E8BB8CF671,Xpl450_DeathHere,,
057B,,D9D132F68FCCBC00,LEGENDARY_RUNE_LOW_HEALTH,,
02ED,,D9DAE8F29B784E39,Perk_Talisman_Muspelheim_Reinforce2,,
0572,,D9E6666A6C550D2A,not found,,
0474,,DA2DB3CF3E88F217,CAL_250_Lore_02,,
02C5,,DA554FD805C9EFB2,KratosArmorTrinket_LowHealth_Offense_Reinforce1,,
0273,,DAB4AC27339F070D,KratosArmorWrist_NifTankSet_Tier06,Ivaldi's Gauntlets of Endless Mist,
0439,,DAEDCF731F461790,SummonDeer,,
04ED,,DAF67E8917C397AC,Bestiary_Unlock_Draugr_Weapon,,
0448,,DB1C47378FAD6E68,Tryptich_Solargram,,
0368,,DB2E82EECF295106,Perk_Throw_OnHeadshot_Cooldown_Reinforce1,,
0297,,DB8AA3BD20D5C1E5,SonArmorDefense01,Basic Runic Vestment,
02F0,,DB999A6F56E5D0C0,Perk_Talisman_Niflheim_Reinforce2,,
0338,,DBA3B18F893D28EE,WeaponComponent_Blades_Valkyrie01_Reinforce1,,
020F,,DBABE31201646AAF,KratosArmorChest_TankSet_Tier06,Ornate Pauldrons of Vigor,
068B,,DBC20322187668AD,NGPFlag2,,
044D,,DC8B13DEE40934BA,Tryptich_Bergelmir_PostBoat,,
0020,,DCBCEF8BFE1E82F5,EnhancedGolemLoot_Tracker5,,
0567,,DCFE23469971A31C,Bestiary_Unlock_Baldur,,
01A2,,DD39140135DC646D,KratosArmorLegs_SpeedSet_Tier01_Reinforce_Reinforce2,,
010B,,DD58CC38B8382ECE,BroochRuby,,
0420,,DE1285BEFE22D180,Blades_ElementalPrecision_Level03,,
03B8,,DE386C8DE8AECAB3,RuneCreator_Unique_BladeWeaponSpecial01_NGP,,
05B0,,DEA6B74A95145D8E,KratosArmorChest_ElementalSet_Tier06_Reinforce2_NGP,,
05DE,,DEDBA387AFF8FA69,KratosArmorWrist_MspSpeedSet_Tier06_Reinforce2_NGP,,
0206,,DFE5683D2D1D07EC,KratosArmorChest_SpeedSet_Tier05_Reinforce1,,
0586,,DFEDB8BAF98D9072,ALFHEIM_GOLEM_REWARD,,
03B9,,E00A22D9AD1CE6B3,RuneCreator_Unique_BladeWeaponSpecial02_NGP,,
0523,,E03ACFE67F4C1882,Bestiary_Unlock_Ogre_Charger_Tip_01,,
02E1,,E06D6F470B89C2D0,Perk_Utility_JustEvade_Slowdown_Reinforce3,,
01CF,,E089738092E6B007,KratosArmorLegs_TankSet_Tier03_Reinforce2,Defender's Waist Guard Lv3,
056D,,E09F03EB8C514695,Bestiary_Unlock_Andvari,,
048E,,E1A4B0E44360CD69,HTTK_Reveal_Lore,,
01BB,,E1A5EC2AAB82ED6B,KratosArmorChest_SpeedSet_Tier02_Reinforce2,Runic Scaled Spaulders Lv3,
045A,,E1B9076D0613A416,HTTK_125_Lore_01,,
0213,,E26B981C6A0D83FE,KratosArmorWrist_TankSet_Tier06_Reinforce1,,
05DB,,E2CA5028ADE1F126,KratosArmorWrist_MspSpeedSet_Tier06_Reinforce1_NGP,,
05DD,,E2DDE12E19C2D6C0,KratosArmorChest_MspSpeedSet_Tier06_Reinforce2_NGP,,
0481,,E2FAB79CA7B245F4,Xpl300_FalseLeader,,
0443,,E3183C1867679A33,Bow_Skill_Deftness_Tier03,,
04B0,,E36F4E3528B9FBE5,AxeEquip_Tutorial,,
04AC,,E382285E4BB19DF3,LaufeyTheJust_Lore,,
01B9,,E3A705EE4689EF22,KratosArmorWrist_SpeedSet_Tier02_Reinforce1,Runic Forearm Bracers Lv2,
066E,,E3B65CEE4EEFD541,WeaponComponent_Axe_Valkyrie01_Reinforce2_NGP,,
0505,,E3C183601101EFDC,Bestiary_Unlock_DarkOne_Warrior_Tip_01,,
0265,,E3F9110D392B49A3,KratosArmorLegs_MspSpeedSet_Tier06_Reinforce1,,
060C,,E413BDB2A3FE1442,KratosArmorChest_Bonus01_Reinforce2,,
03F5,,E497EC72962F9817,Axe_Tier01_BareEvadeAttack_Light,,
0146,,E53C53E146D4D156,FastTravelUnlock03,,
0151,,E54B545124A5891E,MaxRageUpgradePiece,,
0077,,E59A2E3FCAF55223,AsgardianSteel_Tracker2,,
05BF,,E60F0C9AAD1F20D1,KratosArmorChest_HuldraSindriSet_Tier06_Reinforce1_NGP,,
01FE,,E6658B8C9BE22666,KratosArmorWrist_TankSet_Tier05,Ornate Bracers of Protection,
027D,,E691585807966709,KratosArmorLegs_NifSpeedSet_Tier06,Ivaldi's War Belt of Cursed Mist,
013B,,E6CAC480166A95C9,SpiritSummonTutorial,,
028E,,E777B23D510B6DE1,KratosArmorWrist_PinkSet,Cod of War Fin-wraps,
00FD,,E827A6BFF2424300,HornWorldTree,,
0042,,E8283CC54231D753,MaxRage_Tracker2,,
0255,,E836BFFDCB4E4ADE,KratosArmorWrist_ValkyrieSet_Tier06_Reinforce2,,
0212,,E83BFB14947733D7,KratosArmorChest_TankSet_Tier06_Reinforce1,,
00D9,,E83F67FB7DA71944,ShipHook4,,
0670,,E84ADDEADCCC69EF,WeaponComponent_Axe_Valkyrie02_Reinforce1_NGP,,
0591,,E8706C9822626EE4,MINE_SOULEATER_REWARD,,
02EF,,E8959A6F56E5D0C0,Perk_Talisman_Niflheim_Reinforce1,,
032B,,E8AAEF47AB4F57AE,WeaponComponent_Axe_Valkyrie01_Reinforce2,,
0263,,E8B3C4DE03D92674,KratosArmorChest_MspSpeedSet_Tier06_Reinforce1,,
0493,,E8C369E2C13AE1BB,CAL_170_Lore_01,,
0223,,E8C784E9B164E2D7,KratosArmorLegs_TyrSet_Tier06,Tyr's Lost Unity Belt,
034F,,E8E712ED5D059E61,WeaponComponent_Blades_OnHeadshot_DefenseBuff,,
00F5,,E90B5B9C3F838C59,CupHolyGrail,,
0510,,E96009F1145880F4,Bestiary_Unlock_Nightmare_Blind,,
059C,,E97B5172CFDDD40C,KratosArmorWrist_TyrSet_Tier06_Reinforce1_NGP,,
052D,,E97EDDB9964BB982,Bestiary_Unlock_Revenant_Ice_Tip_02,,
0410,,E986E2EC2ACCD6AB,Axe_Tier02_Bare_Node01_SubNode01,,
019B,,E98AD97035D8CAE3,KratosArmorWrist_SpeedSet_Tier01_Reinforce,,
0036,,E9E716BD0CC5466C,MaxHealth_Tracker1,,
025F,,E9F389659EC532A0,KratosArmorLegs_MspTankSet_Tier06_Reinforce2,,
030F,,EA1BAC8ECCE7FEEB,WeaponComponent_Axe_Cursed_Reinforce1,,
0339,,EAAFB18F893D28EE,WeaponComponent_Blades_Valkyrie01_Reinforce2,,
009A,,EAB10BB567B130F5,DChestLootedMarker_Dump,,
0431,,EADDCC2F8D2CE18C,SonPerk_ShockArrow_Potency_Tier01,,
0468,,EB21B3CF3E88F217,CAL_250_Lore_03,,
0173,,EB8C5B90F9B91385,NiflheimTrophyTracker,,
001D,,EBB0EF8BFE1E82F5,EnhancedGolemLoot_Tracker2,,
05BE,,EC005868DAA580CD,KratosArmorLegs_HuldraSindriSet_Tier06_NGP,,
0426,,EC45CC096F6686C7,Blades_Momentum_02,,
0588,,EC61E3994E4F6FB2,PEAKSTWO_GOLEM_REWARD,,
03A6,,EC621964819A8D5F,RuneCreator_Unique_T4ShopLuck,,
03F9,,EC71FA2E68CA8722,Axe_RageMode_Upgrade_R1_Base,,
026C,,ECEAF7E7D646ACFF,KratosArmorChest_MspDamageSet_Tier06_Reinforce1,,
03F4,,ED5E9FBF6885F629,Axe_Tier01_AxeEvadeAttack_Light_Back,,
